Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Claim_History,Fraudulent_Claim,Premium_Amount,Claim_Amount,Risk_Score
POL000435,50,F,Travel,130630,3,0,661.46,3518.42,High
POL000436,65,F,Travel,74493,1,0,515.92,3446.14,High
POL000437,29,M,Home,32735,1,0,1101.73,11283.35,High
POL000438,76,F,Travel,94931,0,0,499.4,0.0,Low
POL000439,68,M,Auto,53000,0,0,1725.05,0.0,Medium
POL000440,39,F,Auto,26083,2,0,1667.24,11662.41,High
POL000441,72,F,Auto,47944,0,0,1655.64,0.0,Medium
POL000442,39,M,Home,68012,3,0,1354.13,8476.58,High
POL000443,63,M,Auto,61757,0,0,1320.01,0.0,Low
POL000444,47,M,Travel,82597,5,0,716.68,5346.24,High
POL000445,55,F,Auto,103643,0,0,1180.87,0.0,Low
POL000446,55,F,Auto,34569,0,0,1331.55,0.0,Medium
POL000447,62,M,Health,59251,0,0,2420.66,0.0,Low
POL000448,68,M,Auto,44135,1,0,1876.84,10426.66,Medium
POL000449,71,F,Auto,32065,1,0,1775.65,3164.04,High
POL000450,25,F,Home,58342,0,0,1027.82,0.0,Low
POL000451,44,F,Auto,74297,0,0,1034.6,0.0,Low
POL000452,44,M,Auto,76522,0,0,1186.0,0.0,Low
POL000453,51,F,Auto,49138,0,0,1220.34,0.0,Low
POL000454,38,M,Home,36172,1,0,1147.49,13882.53,High
POL000455,47,F,Travel,43377,0,0,441.69,0.0,Low
POL000456,50,F,Health,23425,0,0,2358.34,0.0,Low
POL000457,45,M,Auto,33035,3,0,1940.49,1363.24,High
POL000458,64,M,Auto,34499,0,0,1165.25,0.0,Medium
POL000459,50,M,Home,91368,1,0,1217.11,18559.51,Medium
POL000460,22,F,Travel,91327,0,0,525.61,0.0,Medium
POL000461,77,F,Auto,173640,0,0,1419.67,0.0,Low
POL000462,78,F,Auto,67518,1,0,1934.56,4756.59,High
POL000463,65,M,Health,47007,0,0,2134.25,0.0,Medium
POL000464,36,F,Travel,60233,0,0,456.22,0.0,Low
POL000465,21,M,Auto,55016,2,0,2122.82,2902.37,High
POL000466,52,M,Auto,43657,1,0,1546.14,1471.35,Low
POL000467,66,M,Auto,70260,2,0,2037.7,4548.56,High
POL000468,34,F,Auto,65951,1,0,1406.73,11707.21,Medium
POL000469,61,F,Home,57452,0,0,875.24,0.0,Low
POL000470,45,M,Health,51681,0,0,2398.91,0.0,Low
POL000471,47,F,Home,82121,1,0,1031.4,9481.63,Low
POL000472,46,M,Auto,45393,0,0,1209.34,0.0,Low
POL000473,63,M,Auto,48943,0,0,1218.26,0.0,Low
POL000474,70,F,Auto,75928,0,0,1658.12,0.0,Medium
POL000475,23,M,Auto,99284,0,0,2004.27,0.0,Medium
POL000476,52,M,Health,94851,0,0,2476.13,0.0,Low
POL000477,77,F,Auto,52586,0,0,1435.21,0.0,Medium
POL000478,58,M,Auto,31819,1,1,1311.1,6463.78,Medium
POL000479,54,M,Auto,51805,0,0,1324.95,0.0,Low
POL000480,41,M,Home,62115,1,0,1027.82,7003.84,Medium
POL000481,46,M,Home,34299,1,0,1193.9,2627.32,Medium
POL000482,66,M,Health,51325,0,0,2775.26,0.0,Low
POL000483,63,M,Auto,109485,0,0,1108.44,0.0,Low
POL000484,70,M,Health,64456,0,0,3339.12,0.0,Medium
POL000485,48,F,Auto,45693,0,0,1184.31,0.0,Low
POL000486,52,F,Auto,60743,1,0,1377.33,4637.19,Low
POL000487,77,M,Life,62434,0,0,1090.1,0.0,Medium
POL000488,50,M,Auto,49678,0,0,1104.45,0.0,Low
POL000489,69,F,Home,88096,0,0,1214.51,0.0,Low
POL000490,80,F,Auto,23999,1,0,1893.28,9098.69,High
POL000491,78,F,Home,75802,0,0,1314.93,0.0,Medium
POL000492,38,F,Health,44955,1,0,2456.33,19599.27,Medium
POL000493,49,F,Life,100997,1,0,967.01,87323.74,Low
POL000494,40,M,Health,31655,0,0,2590.07,0.0,Low
POL000495,50,F,Home,95730,0,0,873.58,0.0,Low
POL000496,20,F,Auto,40350,0,0,1933.66,0.0,High
POL000497,35,F,Health,70332,0,0,2516.58,0.0,Medium
POL000498,42,M,Health,47453,0,0,2278.56,0.0,Low
POL000499,59,M,Auto,105198,0,0,1221.37,0.0,Low
POL000500,48,M,Home,54418,0,0,1028.64,0.0,Low
POL000501,71,M,Health,41708,1,0,4208.56,7594.97,High
POL000502,75,M,Home,120517,2,0,1812.77,3182.03,High
POL000503,20,M,Auto,52048,1,0,1947.0,6211.51,High
POL000504,57,F,Life,77721,0,0,708.35,0.0,Low
POL000505,63,M,Auto,95752,5,0,2322.51,5797.53,High
POL000506,41,M,Auto,38570,0,0,1324.58,0.0,Low
POL000507,67,F,Health,73937,0,0,2933.43,0.0,Medium
POL000508,49,M,Auto,79109,0,0,1042.37,0.0,Low
POL000509,64,F,Health,27619,0,0,2658.9,0.0,Low
POL000510,39,F,Auto,70370,0,0,1280.13,0.0,Low
POL000511,40,M,Auto,50163,1,0,1246.34,4983.02,Low
POL000512,19,F,Auto,134603,0,0,1890.83,0.0,Medium
POL000513,80,F,Travel,92324,0,0,485.51,0.0,Low
POL000514,44,F,Home,74573,0,0,928.19,0.0,Low
POL000515,59,F,Auto,21575,1,0,1307.35,2965.24,Medium
POL000516,19,M,Auto,74794,2,0,2354.32,780.42,High
POL000517,43,F,Auto,40925,1,0,1506.04,2471.46,Medium
POL000518,34,M,Home,92666,0,0,999.59,0.0,Low
POL000519,57,F,Auto,55273,1,0,1296.39,7384.52,Medium
POL000520,50,F,Home,46187,0,0,1115.19,0.0,Low
POL000521,26,F,Home,48131,3,0,1256.46,9759.25,High
POL000522,60,M,Health,49756,1,0,3131.24,23584.54,Medium
POL000523,71,M,Health,30527,0,0,3527.27,0.0,Medium
POL000524,65,M,Home,32597,1,0,1064.97,10186.56,High
POL000525,56,F,Auto,50627,0,0,1091.39,0.0,Low
POL000526,46,F,Health,130296,0,0,2781.03,0.0,Low
POL000527,59,F,Health,85582,1,0,2925.78,20087.92,Low
POL000528,72,F,Auto,89500,0,0,1347.53,0.0,Medium
POL000529,43,M,Life,108946,3,0,1296.01,42699.54,High
POL000530,52,F,Auto,68910,0,0,1145.64,0.0,Low
POL000531,67,M,Auto,47651,1,0,1709.05,5072.18,High
POL000532,42,F,Auto,48752,1,0,1439.32,5097.18,Low
POL000533,41,M,Life,39621,2,0,1090.33,3263.08,High
POL000534,30,M,Home,89814,0,0,955.99,0.0,Low
POL000535,77,F,Health,37491,0,0,2902.2,0.0,Medium
POL000536,75,F,Auto,170275,1,0,1822.13,3157.65,Medium
POL000537,24,M,Home,38121,1,0,1789.78,5207.29,High
POL000538,74,F,Auto,110354,0,0,1728.58,0.0,Medium
POL000539,53,F,Health,110652,0,0,2488.33,0.0,Low
POL000540,62,M,Auto,81811,5,0,2191.79,4633.33,High
POL000541,37,M,Auto,134630,1,0,1195.53,2607.0,Medium
POL000542,18,M,Auto,54278,1,0,2315.0,9638.18,High
POL000543,25,M,Life,63839,1,0,872.31,13488.25,Medium
POL000544,63,F,Home,66984,0,0,1039.67,0.0,Low
POL000545,33,M,Home,80423,3,0,1630.98,17307.58,High
POL000546,31,M,Home,24113,0,0,1093.16,0.0,Medium
POL000547,29,M,Travel,56779,0,0,416.52,0.0,Low
POL000548,68,F,Life,91960,0,0,1103.53,0.0,Low
POL000549,40,M,Health,49714,0,0,2815.68,0.0,Low
POL000550,32,F,Auto,159498,0,0,1312.35,0.0,Low
POL000551,45,M,Auto,63832,1,0,1425.48,2551.37,Medium
POL000552,51,M,Life,77440,2,0,1089.52,16382.77,High
POL000553,19,F,Home,130027,3,0,1944.84,4970.76,High
POL000554,49,M,Auto,63877,0,0,1189.26,0.0,Low
POL000555,40,M,Home,128969,1,0,1081.34,5652.39,Low
POL000556,80,F,Life,80143,1,0,1171.59,57049.68,Medium
POL000557,39,M,Auto,80220,0,0,1258.41,0.0,Low
POL000558,68,M,Home,38384,0,0,1163.17,0.0,Medium
POL000559,42,M,Health,104112,0,0,2138.03,0.0,Low
POL000560,75,M,Home,44214,0,0,1259.8,0.0,Medium
POL000561,80,F,Auto,54546,0,0,1476.78,0.0,Medium
POL000562,79,M,Travel,112375,1,0,583.73,1590.72,High
POL000563,78,F,Travel,49842,1,0,675.36,1619.29,Medium
POL000564,39,M,Health,71246,1,0,3053.61,7139.54,Medium
POL000565,75,F,Health,58282,1,0,3544.04,10004.66,High
POL000566,75,M,Auto,59308,0,0,1409.9,0.0,Medium
POL000567,39,F,Life,55562,0,0,828.43,0.0,Medium
POL000568,66,M,Auto,35664,0,0,1633.75,0.0,Medium
POL000569,69,F,Health,78634,0,0,3234.03,0.0,Medium
POL000570,59,F,Life,82212,3,0,1060.04,29089.86,High
POL000571,23,M,Home,44757,1,0,1481.03,6881.45,High
POL000572,32,F,Health,47995,0,0,2324.25,0.0,Low
POL000573,71,M,Health,94513,0,0,3208.24,0.0,Medium
POL000574,60,M,Auto,52475,1,0,1499.2,4500.7,Medium
POL000575,77,M,Health,62711,1,0,4134.15,24437.72,Medium
POL000576,54,M,Auto,38530,1,0,1343.95,6055.65,High
POL000577,50,M,Home,58003,0,0,1088.84,0.0,Low
POL000578,25,F,Auto,38634,0,0,1377.61,0.0,Medium
POL000579,70,M,Home,44245,0,0,1384.48,0.0,Medium
POL000580,77,M,Health,40860,1,0,3993.82,5361.73,High
POL000581,61,M,Travel,92193,0,0,449.14,0.0,Low
POL000582,61,M,Auto,30798,0,0,1141.73,0.0,Low
POL000583,22,M,Home,68414,1,0,1472.05,7536.48,High
POL000584,56,M,Home,53553,0,0,1146.09,0.0,Low
POL000585,21,F,Travel,120346,1,0,688.03,1372.04,High
POL000586,23,F,Home,88409,0,0,1628.55,0.0,Medium
POL000587,62,M,Health,32209,0,0,2734.37,0.0,Medium
POL000588,49,F,Life,45240,2,0,1008.03,36002.7,Medium
POL000589,69,M,Auto,59459,0,0,1579.32,0.0,Low
POL000590,47,M,Life,45235,0,0,809.58,0.0,Low
POL000591,64,M,Life,94290,0,0,732.85,0.0,Low
POL000592,52,M,Life,65184,2,0,920.7,26867.94,High
POL000593,72,M,Auto,54356,1,0,1817.45,11030.4,High
POL000594,57,F,Home,97777,3,0,1284.76,4765.55,High
POL000595,69,F,Life,33233,1,0,1140.78,21849.58,High
POL000596,33,F,Auto,52430,1,0,1250.04,2373.96,Medium
POL000597,30,F,Home,67778,0,0,1062.07,0.0,Medium
POL000598,67,M,Auto,55789,1,0,1994.22,4855.81,High
POL000599,77,F,Auto,20000,0,0,1596.46,0.0,Medium
POL000600,59,M,Home,70934,1,0,1119.0,2728.73,Medium
POL000601,47,F,Home,76984,1,0,1321.34,10018.97,Medium
POL000602,36,F,Auto,36088,1,0,1181.78,4809.61,High
POL000603,34,F,Home,20100,0,0,941.3,0.0,Medium
POL000604,73,F,Home,42664,1,0,1395.73,8917.99,High
POL000605,80,M,Health,54082,0,0,3109.8,0.0,Low
POL000606,36,F,Home,56654,0,0,919.18,0.0,Medium
POL000607,45,F,Home,22391,5,0,1626.24,13889.54,High
POL000608,75,M,Home,66277,0,0,1205.49,0.0,Low
POL000609,72,M,Auto,100151,0,0,1562.69,0.0,Low
POL000610,43,F,Home,96606,1,0,1112.41,9363.35,Low
POL000611,54,M,Home,110295,1,0,1198.05,3272.97,Low
POL000612,43,M,Home,32647,2,0,1305.62,5421.27,High
POL000613,70,M,Auto,92923,1,0,1623.62,4727.09,Medium
POL000614,79,F,Health,37537,0,0,3552.29,0.0,High
POL000615,40,M,Auto,88842,0,0,1189.99,0.0,Low
POL000616,80,F,Life,41411,0,0,931.81,0.0,Medium
POL000617,26,F,Auto,71397,0,0,1080.08,0.0,Medium
POL000618,29,F,Travel,129003,1,0,500.98,1589.59,Low
POL000619,70,F,Home,95460,0,0,1379.17,0.0,Low
POL000620,18,M,Home,37754,0,0,1502.94,0.0,Medium
POL000621,75,F,Auto,33879,1,0,1689.63,4328.7,High
POL000622,75,M,Auto,88271,0,0,1541.52,0.0,Medium
POL000623,18,F,Auto,115813,0,0,1873.7,0.0,Medium
POL000624,64,M,Auto,74228,0,0,1336.54,0.0,Low
POL000625,51,F,Health,46370,0,0,2541.9,0.0,Low
POL000626,49,M,Auto,61140,0,0,1119.62,0.0,Low
POL000627,79,F,Health,74326,1,0,3224.8,37334.71,High
POL000628,71,F,Auto,57252,2,0,1830.55,5363.88,High
POL000629,65,M,Life,37773,0,0,836.04,0.0,Medium
POL000630,42,F,Home,101912,0,0,898.13,0.0,Low
POL000631,57,F,Auto,153145,1,0,1372.36,6534.0,Low
POL000632,62,F,Home,122183,0,0,1059.69,0.0,Low
POL000633,70,M,Auto,20219,0,0,1470.25,0.0,Medium
POL000634,18,F,Auto,106722,0,0,1891.32,0.0,Medium
POL000635,33,F,Home,79945,1,0,1177.97,1960.66,Medium
POL000636,78,M,Health,43103,2,0,4147.61,20228.85,High
POL000637,56,M,Life,22446,4,0,1432.54,184057.67,High
POL000638,80,M,Home,56567,1,0,1581.14,20519.99,High
POL000639,22,M,Travel,71814,0,0,574.91,0.0,High
POL000640,39,M,Life,34426,1,0,1003.98,18370.44,High
POL000641,46,F,Life,110871,0,0,857.14,0.0,Low
POL000642,72,F,Home,109536,3,0,2049.95,39495.3,High
POL000643,20,F,Auto,75656,2,0,2438.95,5097.17,High
POL000644,29,M,Auto,30139,4,0,1850.52,6196.72,High
POL000645,43,F,Home,52520,2,0,1240.95,6634.19,High
POL000646,33,M,Home,85977,0,0,1046.25,0.0,Low
POL000647,68,M,Auto,83189,1,0,1595.35,4071.92,Medium
POL000648,54,F,Home,42213,3,0,1589.16,1658.27,High
POL000649,39,M,Auto,45424,0,0,1153.32,0.0,Low
POL000650,74,M,Health,41672,1,0,3883.68,20824.96,High
POL000651,46,F,Auto,51976,3,0,1739.51,4061.45,High
POL000652,31,M,Home,46941,0,0,1005.8,0.0,Medium
POL000653,45,M,Health,42853,0,0,2678.5,0.0,Low
POL000654,22,F,Auto,55892,0,0,1868.4,0.0,Medium
POL000655,64,M,Home,61083,0,0,925.09,0.0,Low
POL000656,66,M,Health,103107,0,0,2834.87,0.0,Low
POL000657,47,F,Auto,24572,0,0,1322.48,0.0,Low
POL000658,63,F,Auto,110153,1,0,1539.35,4383.27,Low
POL000659,79,F,Auto,41206,0,0,1402.98,0.0,Medium
POL000660,69,F,Home,151790,4,0,1961.11,9686.93,High
POL000661,22,M,Home,83834,0,0,1402.05,0.0,Medium
POL000662,29,M,Auto,78721,2,0,1764.73,3740.55,High
POL000663,33,F,Home,56839,0,0,911.43,0.0,Low
POL000664,43,M,Auto,167965,1,0,1241.95,6014.16,Medium
POL000665,43,M,Health,58964,1,0,2600.59,27856.02,Medium
POL000666,65,F,Auto,127497,1,0,1475.17,6637.98,Medium
POL000667,38,F,Health,44924,0,0,2791.01,0.0,Low
POL000668,56,M,Home,85673,0,0,968.01,0.0,Low
POL000669,53,F,Health,154676,0,0,2227.06,0.0,Low
POL000670,50,F,Home,39183,0,0,1025.72,0.0,Low
POL000671,79,F,Home,76544,0,0,1186.87,0.0,Medium
POL000672,47,M,Auto,42058,0,0,1043.09,0.0,Low
POL000673,54,F,Health,74223,1,0,3208.12,10777.48,Medium
POL000674,40,M,Home,154352,1,0,1277.94,7337.48,Low
POL000675,75,M,Home,37544,2,0,1931.29,9206.01,High
POL000676,27,M,Home,64731,0,0,992.2,0.0,Medium
POL000677,71,F,Health,39449,0,0,3049.15,0.0,Medium
POL000678,22,F,Health,56126,1,0,4661.53,6701.97,High
POL000679,53,F,Auto,81683,0,0,1084.98,0.0,Low
POL000680,51,F,Health,51581,0,0,2307.47,0.0,Low
POL000681,69,F,Home,131525,0,0,1204.72,0.0,Low
POL000682,48,M,Life,76242,1,0,1044.65,28915.5,Medium
POL000683,27,M,Health,30893,2,0,3474.08,19377.38,High
POL000684,75,M,Home,70255,3,0,1677.85,8505.41,High
POL000685,36,F,Auto,124313,3,0,1527.47,3715.62,High
POL000686,75,M,Health,78527,1,0,4121.88,9815.22,High
POL000687,49,M,Home,68212,2,0,1417.89,12628.55,High
POL000688,18,F,Travel,51597,0,0,630.78,0.0,High
POL000689,73,F,Auto,57038,1,0,1630.44,2314.78,High
POL000690,22,M,Auto,60199,0,0,1789.35,0.0,Medium
POL000691,62,M,Auto,20000,1,0,1422.53,2823.33,Medium
POL000692,21,F,Home,75497,0,0,1694.46,0.0,Medium
POL000693,33,F,Life,98552,0,0,720.66,0.0,Low
POL000694,41,F,Auto,41193,0,0,1205.56,0.0,Low
POL000695,33,F,Health,67254,0,0,2243.31,0.0,Low
POL000696,72,M,Health,71453,0,0,3195.25,0.0,Medium
POL000697,19,M,Health,89782,0,0,3412.65,0.0,Medium
POL000698,66,F,Auto,60244,1,0,1974.94,1623.54,High
POL000699,45,M,Health,78418,2,0,3010.87,12289.01,Medium
POL000700,49,M,Auto,33496,1,0,1345.68,9140.9,Medium
POL000701,44,F,Health,36057,1,0,2795.47,30476.14,Medium
POL000702,37,M,Auto,74278,1,0,1531.65,14783.39,Medium
POL000703,41,M,Home,53380,3,0,1562.14,4933.8,High
POL000704,29,M,Health,27163,0,0,2168.18,0.0,Medium
POL000705,67,F,Auto,71235,0,0,1357.4,0.0,Medium
POL000706,52,F,Auto,31654,2,0,1583.96,5956.36,High
POL000707,77,M,Health,200000,0,0,3179.53,0.0,Low
POL000708,50,F,Home,20169,0,0,932.68,0.0,Low
POL000709,50,F,Home,61472,1,0,1250.95,6036.49,Medium
POL000710,78,F,Auto,34266,0,0,1386.2,0.0,High
POL000711,68,M,Auto,94649,0,0,1781.86,0.0,Low
POL000712,60,M,Home,48950,0,0,857.23,0.0,Low
POL000713,54,F,Auto,99351,1,0,1221.95,15843.97,Low
POL000714,29,M,Life,87874,3,0,1094.34,62258.07,High
POL000715,20,M,Auto,35105,0,0,1804.94,0.0,High
POL000716,18,M,Home,41619,0,0,1372.26,0.0,Medium
POL000717,50,M,Auto,50399,0,0,1285.04,0.0,Low
POL000718,57,M,Auto,57886,1,0,1321.02,5624.25,Medium
POL000719,27,F,Health,54272,0,0,2153.9,0.0,Low
POL000720,60,M,Home,86168,0,0,1113.32,0.0,Low
POL000721,61,M,Auto,67304,0,0,1359.79,0.0,Low
POL000722,46,M,Auto,44076,0,0,1242.68,0.0,Low
POL000723,30,F,Auto,37940,0,0,1310.35,0.0,Medium
POL000724,29,F,Health,39817,1,0,2548.21,7778.45,High
POL000725,48,F,Home,70614,0,0,930.65,0.0,Low
POL000726,63,M,Auto,54364,1,0,1307.65,447.45,Medium
POL000727,19,F,Home,169423,0,0,1707.34,0.0,Medium
POL000728,78,F,Health,59866,0,0,3261.92,0.0,Low
POL000729,68,F,Life,65799,0,0,886.31,0.0,Medium
POL000730,67,F,Life,24330,1,0,1153.01,9164.67,High
POL000731,52,M,Auto,30667,0,0,1022.79,0.0,Low
POL000732,40,F,Auto,34176,2,0,1437.29,1367.29,High
POL000733,34,F,Auto,45866,0,0,1183.69,0.0,Low
POL000734,43,M,Health,28534,0,0,2367.54,0.0,Medium
POL000735,25,M,Travel,33608,0,0,343.93,0.0,Medium
POL000736,46,F,Home,83488,0,0,884.9,0.0,Low
POL000737,43,M,Auto,38951,0,0,1218.32,0.0,Medium
POL000738,27,F,Home,58658,0,0,1058.68,0.0,Low
POL000739,43,M,Auto,80504,0,0,1165.64,0.0,Low
POL000740,79,M,Auto,96115,1,0,1918.58,1816.8,Medium
POL000741,51,F,Home,69304,1,0,1033.85,29803.77,Low
POL000742,68,M,Auto,71422,0,0,1383.12,0.0,Medium
POL000743,58,F,Auto,97600,0,0,1322.2,0.0,Low
POL000744,24,M,Health,73653,1,1,4104.48,6979.44,High
POL000745,21,F,Auto,100479,0,0,1763.41,0.0,Low
POL000746,75,M,Auto,20502,1,0,2034.89,4941.11,High
POL000747,70,M,Auto,57420,3,0,2210.5,1459.32,High
POL000748,67,M,Life,61564,2,0,1150.62,68111.94,High
POL000749,62,M,Health,56447,0,0,2828.48,0.0,Low
POL000750,28,M,Auto,63678,0,0,1025.08,0.0,Low
POL000751,46,F,Home,48816,1,0,1205.99,31617.72,Medium
POL000752,73,M,Auto,88830,0,0,1477.11,0.0,Medium
POL000753,53,F,Home,45808,1,1,1139.78,12265.6,Medium
POL000754,42,F,Health,53697,0,0,2535.46,0.0,Low
POL000755,38,F,Life,123256,1,0,894.73,33711.33,Medium
POL000756,78,M,Home,114946,0,0,1407.0,0.0,Low
POL000757,74,F,Travel,64784,0,0,587.19,0.0,Medium
POL000758,53,M,Travel,43545,1,0,402.92,498.61,Low
POL000759,27,F,Life,26446,0,0,872.06,0.0,Medium
POL000760,54,F,Home,56068,0,0,888.6,0.0,Low
POL000761,26,F,Auto,77194,0,0,1048.9,0.0,Medium
POL000762,41,F,Auto,41748,0,0,1364.1,0.0,Low
POL000763,52,F,Auto,60051,1,0,1375.57,14618.47,Low
POL000764,66,M,Auto,50301,0,0,1397.42,0.0,Medium
POL000765,52,F,Health,25308,0,0,2552.47,0.0,Low
POL000766,65,F,Home,63486,0,0,928.97,0.0,Medium
POL000767,53,M,Life,74424,0,0,791.43,0.0,Low
POL000768,35,M,Auto,64842,1,0,1431.61,6620.73,Medium
POL000769,66,M,Auto,134087,0,0,1732.82,0.0,Medium
POL000770,56,F,Health,50973,1,0,2446.41,11019.95,Medium
POL000771,49,F,Auto,48988,0,0,1097.09,0.0,Low
POL000772,41,F,Auto,176880,0,0,1054.66,0.0,Low
POL000773,40,F,Travel,32068,1,0,404.4,6856.77,Medium
POL000774,79,F,Health,43918,0,0,3684.63,0.0,Medium
POL000775,49,F,Home,71717,0,0,1130.82,0.0,Low
POL000776,54,M,Health,105096,0,0,2686.98,0.0,Low
POL000777,29,M,Health,95551,0,0,2607.3,0.0,Low
POL000778,66,F,Health,35598,0,0,3589.27,0.0,Medium
POL000779,72,F,Health,135107,1,0,3242.37,9415.17,Medium
POL000780,30,F,Auto,75510,0,0,1063.01,0.0,Low
POL000781,40,F,Home,39748,0,0,945.13,0.0,Low
POL000782,42,F,Auto,41456,5,0,2309.47,4519.26,High
POL000783,52,M,Auto,62054,2,0,1547.0,3926.96,Medium
POL000784,58,M,Life,175634,0,0,800.86,0.0,Low
POL000785,47,F,Home,66584,0,0,918.78,0.0,Low
POL000786,34,M,Health,174831,0,0,2611.29,0.0,Low
POL000787,66,F,Health,92878,0,0,3628.15,0.0,Low
POL000788,79,F,Life,31851,0,0,986.81,0.0,High
POL000789,37,F,Life,121025,0,0,828.6,0.0,Low
POL000790,65,M,Home,37343,0,0,949.58,0.0,High
POL000791,42,M,Auto,44021,0,0,1305.38,0.0,Low
POL000792,39,F,Auto,68725,0,0,1190.99,0.0,Low
POL000793,30,M,Home,59028,0,0,951.84,0.0,Low
POL000794,76,M,Auto,93592,0,0,1522.58,0.0,Low
POL000795,36,F,Home,76946,0,0,877.37,0.0,Medium
POL000796,66,M,Health,56445,1,0,4148.01,25490.62,High
POL000797,53,M,Travel,140009,4,0,727.95,3535.39,High
POL000798,29,F,Health,47227,4,0,3972.9,14584.22,High
POL000799,78,F,Home,36315,0,0,1191.32,0.0,Medium
POL000800,58,M,Auto,75482,1,0,1448.17,2394.56,Medium
POL000801,36,F,Auto,59332,0,0,1182.86,0.0,Low
POL000802,29,M,Auto,67689,0,0,1110.83,0.0,Medium
POL000803,26,F,Health,86602,1,0,2476.9,9260.36,Medium
POL000804,24,F,Auto,54581,0,0,2010.44,0.0,High
POL000805,45,F,Health,151646,0,0,2722.55,0.0,Low
POL000806,31,F,Home,68356,0,0,1098.7,0.0,Low
POL000807,48,M,Auto,47801,0,0,1178.34,0.0,Low
POL000808,69,F,Auto,80401,1,0,1930.3,2394.03,Medium
POL000809,36,F,Home,57369,5,0,1792.64,18023.91,High
POL000810,75,F,Home,63363,0,0,1251.16,0.0,Medium
POL000811,64,M,Health,34438,2,0,3584.17,3985.24,High
POL000812,33,M,Health,36446,0,0,2874.07,0.0,Medium
POL000813,70,F,Home,101803,3,0,2110.79,24422.42,High
POL000814,22,F,Health,32299,1,0,4669.82,29555.32,High
POL000815,52,F,Home,56320,0,0,1074.25,0.0,Low
POL000816,29,F,Travel,70468,0,0,418.03,0.0,Low
POL000817,42,F,Auto,121359,0,0,1327.3,0.0,Low
POL000818,69,F,Health,47068,5,0,5675.69,6308.74,High
POL000819,76,M,Auto,87504,0,0,1411.05,0.0,Low
POL000820,38,F,Auto,56372,1,0,1490.97,3735.56,High
POL000821,53,F,Auto,20129,0,0,1351.02,0.0,Low
POL000822,70,F,Home,61269,3,0,1795.28,4858.55,High
POL000823,40,F,Auto,57904,0,0,1301.87,0.0,Low
POL000824,33,F,Auto,74054,0,0,1118.54,0.0,Medium
POL000825,74,F,Travel,43419,0,0,589.05,0.0,Medium
POL000826,56,M,Health,45797,0,0,2637.6,0.0,Low
POL000827,62,M,Health,109156,0,0,2551.96,0.0,Low
POL000828,70,M,Health,50611,0,0,3522.87,0.0,Medium
POL000829,59,M,Travel,23000,0,0,437.59,0.0,Low
POL000830,75,M,Home,76513,0,0,1453.02,0.0,Medium
POL000831,56,M,Auto,92160,0,0,1344.4,0.0,Low
POL000832,31,F,Life,91755,0,0,692.65,0.0,Low
POL000833,48,F,Health,44017,0,0,2217.18,0.0,Low
POL000834,75,F,Home,59880,1,0,1641.24,10811.44,High
POL000835,22,F,Home,78091,0,0,1700.72,0.0,High
POL000836,52,F,Home,96950,0,0,942.3,0.0,Low
POL000837,40,F,Life,76959,1,0,784.37,67194.38,Low
POL000838,46,M,Auto,88239,0,0,1136.17,0.0,Low
POL000839,60,F,Travel,41519,0,0,385.94,0.0,Low
POL000840,28,M,Life,20000,0,0,862.65,0.0,Medium
POL000841,35,M,Home,101401,0,0,864.28,0.0,Low
POL000842,64,F,Home,37309,1,0,1050.86,18345.33,Medium
POL000843,29,F,Auto,54956,0,0,1341.83,0.0,Low
POL000844,26,F,Auto,89672,0,0,1075.74,0.0,Low
POL000845,27,F,Auto,60678,1,0,1487.33,3692.81,Medium
POL000846,75,F,Health,85078,0,0,3114.78,0.0,Medium
POL000847,61,F,Home,200000,0,0,1048.8,0.0,Low
POL000848,34,F,Auto,78885,2,1,1360.56,14651.62,High
POL000849,78,M,Auto,41592,0,0,1460.11,0.0,Medium
POL000850,55,F,Life,29038,0,0,781.95,0.0,Medium
POL000851,24,F,Auto,83980,0,0,1992.89,0.0,Medium
POL000852,63,M,Life,62364,0,0,815.24,0.0,Low
POL000853,30,F,Auto,30047,0,0,1036.28,0.0,Medium
POL000854,57,F,Home,107962,1,0,1254.14,6764.07,Low
POL000855,59,M,Auto,85997,0,0,1039.63,0.0,Low
POL000856,26,F,Home,59528,0,0,1130.31,0.0,Low
POL000857,67,F,Home,178689,0,0,1187.57,0.0,Low
POL000858,44,F,Auto,99866,5,0,2092.39,12713.95,High
POL000859,75,F,Home,36485,0,0,1133.19,0.0,High
POL000860,19,F,Home,107615,0,0,1527.77,0.0,Medium
POL000861,22,F,Health,68013,0,0,3746.88,0.0,Medium
POL000862,46,M,Health,154300,0,0,2432.69,0.0,Low
POL000863,54,F,Auto,95941,0,0,1032.81,0.0,Low
POL000864,55,F,Home,76278,3,0,1614.84,10819.32,High
POL000865,36,M,Travel,74138,0,0,436.32,0.0,Low
POL000866,25,M,Life,33049,0,0,831.93,0.0,Medium
POL000867,65,F,Travel,46350,0,0,408.67,0.0,Medium
POL000868,62,M,Auto,66448,1,0,1460.71,7309.02,Medium
POL000869,18,F,Health,30155,0,0,3349.49,0.0,High
POL000870,39,F,Home,75628,1,0,1299.26,8396.89,Medium
POL000871,69,M,Auto,41289,4,0,2334.76,4999.18,High
POL000872,34,F,Health,49188,0,0,2617.37,0.0,Low
